,order_id,product_id,unit_price_moment,quantity,discount,customer_id,employee_id,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_country,order_year,year_month,product_name,supplier_id,category_id,quantity_per_unit,unit_price_historic,units_in_stock,units_on_order,reorder_level,discontinued,company_name,contact_name,contact_title,address,city,postal_code,country,total_item
579,10465,40,14.7,20,0.0,VAFFE,1,1997-03-05,1997-04-02,1997-03-14,145.04,Vaffeljernet,Smagsloget 45,Århus,Denmark,1997,1997-03,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,8200,Denmark,294.0
580,10465,45,7.6,30,0.1,VAFFE,1,1997-03-05,1997-04-02,1997-03-14,145.04,Vaffeljernet,Smagsloget 45,Århus,Denmark,1997,1997-03,Rogede sild,21,8,1k pkg.,9.5,5,70,15,0,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,8200,Denmark,218.0
581,10465,50,13.0,25,0.0,VAFFE,1,1997-03-05,1997-04-02,1997-03-14,145.04,Vaffeljernet,Smagsloget 45,Århus,Denmark,1997,1997-03,Valkoinen suklaa,23,3,12 - 100 g bars,16.25,65,0,30,0,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,8200,Denmark,325.0
582,10466,11,16.8,10,0.0,COMMI,4,1997-03-06,1997-04-03,1997-03-13,11.93,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,1997,1997-03,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,168.0
583,10466,46,9.6,5,0.0,COMMI,4,1997-03-06,1997-04-03,1997-03-13,11.93,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,1997,1997-03,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,48.0
584,10467,24,3.6,28,0.0,MAGAA,8,1997-03-06,1997-04-03,1997-03-11,4.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Italy,1997,1997-03,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,24100,Italy,100.8
585,10467,25,11.2,12,0.0,MAGAA,8,1997-03-06,1997-04-03,1997-03-11,4.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Italy,1997,1997-03,NuNuCa Nuß-Nougat-Creme,11,3,20 - 450 g glasses,14.0,76,0,30,0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,24100,Italy,134.39999999999998
586,10468,30,20.7,8,0.0,KOENE,3,1997-03-07,1997-04-04,1997-03-12,44.12,Königlich Essen,Maubelstr. 90,Brandenburg,Germany,1997,1997-03,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Königlich Essen,Philip Cramer,Sales Associate,Maubelstr. 90,Brandenburg,14776,Germany,165.6
587,10468,43,36.8,15,0.0,KOENE,3,1997-03-07,1997-04-04,1997-03-12,44.12,Königlich Essen,Maubelstr. 90,Brandenburg,Germany,1997,1997-03,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0,Königlich Essen,Philip Cramer,Sales Associate,Maubelstr. 90,Brandenburg,14776,Germany,552.0
588,10469,2,15.2,40,0.15,WHITC,1,1997-03-10,1997-04-07,1997-03-14,60.18,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-03,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,593.0
589,10469,16,13.9,35,0.15,WHITC,1,1997-03-10,1997-04-07,1997-03-14,60.18,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-03,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,471.5
590,10469,44,15.5,2,0.15,WHITC,1,1997-03-10,1997-04-07,1997-03-14,60.18,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-03,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,16.0
591,10470,18,50.0,30,0.0,BONAP,4,1997-03-11,1997-04-08,1997-03-14,64.56,Bon app',"12, rue des Bouchers",Marseille,France,1997,1997-03,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,13008,France,1500.0
592,10470,23,7.2,15,0.0,BONAP,4,1997-03-11,1997-04-08,1997-03-14,64.56,Bon app',"12, rue des Bouchers",Marseille,France,1997,1997-03,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,13008,France,108.0
593,10470,64,26.6,8,0.0,BONAP,4,1997-03-11,1997-04-08,1997-03-14,64.56,Bon app',"12, rue des Bouchers",Marseille,France,1997,1997-03,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,13008,France,212.8
594,10471,7,24.0,30,0.0,BSBEV,2,1997-03-11,1997-04-08,1997-03-18,45.59,B's Beverages,Fauntleroy Circus,London,UK,1997,1997-03,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,EC2 5NT,UK,720.0
595,10471,56,30.4,20,0.0,BSBEV,2,1997-03-11,1997-04-08,1997-03-18,45.59,B's Beverages,Fauntleroy Circus,London,UK,1997,1997-03,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,EC2 5NT,UK,608.0
596,10472,24,3.6,80,0.05,SEVES,8,1997-03-12,1997-04-09,1997-03-19,4.2,Seven Seas Imports,90 Wadhurst Rd.,London,UK,1997,1997-03,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Seven Seas Imports,Hari Kumar,Sales Manager,90 Wadhurst Rd.,London,OX15 4NB,UK,283.0
597,10472,51,42.4,18,0.0,SEVES,8,1997-03-12,1997-04-09,1997-03-19,4.2,Seven Seas Imports,90 Wadhurst Rd.,London,UK,1997,1997-03,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,Seven Seas Imports,Hari Kumar,Sales Manager,90 Wadhurst Rd.,London,OX15 4NB,UK,763.1999999999999
598,10473,33,2.0,12,0.0,ISLAT,1,1997-03-13,1997-03-27,1997-03-21,16.37,Island Trading,Garden House Crowther Way,Cowes,UK,1997,1997-03,Geitost,15,4,500 g,2.5,112,0,20,0,Island Trading,Helen Bennett,Marketing Manager,Garden House Crowther Way,Cowes,PO31 7PJ,UK,24.0
599,10473,71,17.2,12,0.0,ISLAT,1,1997-03-13,1997-03-27,1997-03-21,16.37,Island Trading,Garden House Crowther Way,Cowes,UK,1997,1997-03,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Island Trading,Helen Bennett,Marketing Manager,Garden House Crowther Way,Cowes,PO31 7PJ,UK,206.39999999999998
600,10474,14,18.6,12,0.0,PERIC,5,1997-03-13,1997-04-10,1997-03-21,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Mexico,1997,1997-03,Tofu,6,7,40 - 100 g pkgs.,23.25,35,0,0,0,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,05033,Mexico,223.20000000000002
601,10474,28,36.4,18,0.0,PERIC,5,1997-03-13,1997-04-10,1997-03-21,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Mexico,1997,1997-03,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,05033,Mexico,655.1999999999999
602,10474,40,14.7,21,0.0,PERIC,5,1997-03-13,1997-04-10,1997-03-21,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Mexico,1997,1997-03,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,05033,Mexico,308.7
603,10474,75,6.2,10,0.0,PERIC,5,1997-03-13,1997-04-10,1997-03-21,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Mexico,1997,1997-03,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,05033,Mexico,62.0
604,10475,31,10.0,35,0.15,SUPRD,9,1997-03-14,1997-04-11,1997-04-04,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Belgium,1997,1997-03,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,335.0
605,10475,66,13.6,60,0.15,SUPRD,9,1997-03-14,1997-04-11,1997-04-04,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Belgium,1997,1997-03,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17.0,4,100,20,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,801.0
606,10475,76,14.4,42,0.15,SUPRD,9,1997-03-14,1997-04-11,1997-04-04,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Belgium,1997,1997-03,Lakkalikööri,23,1,500 ml,18.0,57,0,20,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,589.8000000000001
607,10476,55,19.2,2,0.05,HILAA,8,1997-03-17,1997-04-14,1997-03-24,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-03,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,33.4
608,10476,70,12.0,12,0.0,HILAA,8,1997-03-17,1997-04-14,1997-03-24,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-03,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,144.0
609,10477,1,14.4,15,0.0,PRINI,5,1997-03-17,1997-04-14,1997-03-25,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Portugal,1997,1997-03,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Estrada da saúde n. 58,Lisboa,1756,Portugal,216.0
610,10477,21,8.0,21,0.25,PRINI,5,1997-03-17,1997-04-14,1997-03-25,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Portugal,1997,1997-03,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Estrada da saúde n. 58,Lisboa,1756,Portugal,143.0
611,10477,39,14.4,20,0.25,PRINI,5,1997-03-17,1997-04-14,1997-03-25,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Portugal,1997,1997-03,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Estrada da saúde n. 58,Lisboa,1756,Portugal,263.0
612,10478,10,24.8,20,0.05,VICTE,2,1997-03-18,1997-04-01,1997-03-26,4.81,Victuailles en stock,"2, rue du Commerce",Lyon,France,1997,1997-03,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0,Victuailles en stock,Mary Saveley,Sales Agent,"2, rue du Commerce",Lyon,69004,France,491.0
613,10479,38,210.8,30,0.0,RATTC,3,1997-03-19,1997-04-16,1997-03-21,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1997,1997-03,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,6324.0
614,10479,53,26.2,28,0.0,RATTC,3,1997-03-19,1997-04-16,1997-03-21,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1997,1997-03,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,733.6
615,10479,59,44.0,60,0.0,RATTC,3,1997-03-19,1997-04-16,1997-03-21,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1997,1997-03,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,2640.0
616,10479,64,26.6,30,0.0,RATTC,3,1997-03-19,1997-04-16,1997-03-21,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1997,1997-03,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,798.0
617,10480,47,7.6,30,0.0,FOLIG,6,1997-03-20,1997-04-17,1997-03-24,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,France,1997,1997-03,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Folies gourmandes,Martine Rancé,Assistant Sales Agent,"184, chaussée de Tournai",Lille,59000,France,228.0
618,10480,59,44.0,12,0.0,FOLIG,6,1997-03-20,1997-04-17,1997-03-24,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,France,1997,1997-03,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Folies gourmandes,Martine Rancé,Assistant Sales Agent,"184, chaussée de Tournai",Lille,59000,France,528.0
619,10481,49,16.0,24,0.0,RICAR,8,1997-03-20,1997-04-17,1997-03-25,64.33,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,Brazil,1997,1997-03,Maxilaku,23,3,24 - 50 g pkgs.,20.0,10,60,15,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,384.0
620,10481,60,27.2,40,0.0,RICAR,8,1997-03-20,1997-04-17,1997-03-25,64.33,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,Brazil,1997,1997-03,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,1088.0
621,10482,40,14.7,10,0.0,LAZYK,1,1997-03-21,1997-04-18,1997-04-10,7.48,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,USA,1997,1997-03,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Lazy K Kountry Store,John Steel,Marketing Manager,12 Orchestra Terrace,Walla Walla,99362,USA,147.0
622,10483,34,11.2,35,0.05,WHITC,7,1997-03-24,1997-04-21,1997-04-25,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-03,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,387.0
623,10483,77,10.4,30,0.05,WHITC,7,1997-03-24,1997-04-21,1997-04-25,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-03,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,0,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,307.0
624,10484,21,8.0,14,0.0,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,6.88,B's Beverages,Fauntleroy Circus,London,UK,1997,1997-03,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,EC2 5NT,UK,112.0
625,10484,40,14.7,10,0.0,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,6.88,B's Beverages,Fauntleroy Circus,London,UK,1997,1997-03,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,EC2 5NT,UK,147.0
626,10484,51,42.4,3,0.0,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,6.88,B's Beverages,Fauntleroy Circus,London,UK,1997,1997-03,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,EC2 5NT,UK,127.19999999999999
627,10485,2,15.2,20,0.1,LINOD,4,1997-03-25,1997-04-08,1997-03-31,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,1997,1997-03,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,294.0
628,10485,3,8.0,20,0.1,LINOD,4,1997-03-25,1997-04-08,1997-03-31,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,1997,1997-03,Aniseed Syrup,1,2,12 - 550 ml bottles,10.0,13,70,25,0,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,150.0
629,10485,55,19.2,30,0.1,LINOD,4,1997-03-25,1997-04-08,1997-03-31,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,1997,1997-03,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,566.0
630,10485,70,12.0,60,0.1,LINOD,4,1997-03-25,1997-04-08,1997-03-31,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,1997,1997-03,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,710.0
631,10486,11,16.8,5,0.0,HILAA,1,1997-03-26,1997-04-23,1997-04-02,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-03,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,84.0
632,10486,51,42.4,25,0.0,HILAA,1,1997-03-26,1997-04-23,1997-04-02,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-03,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,1060.0
633,10486,74,8.0,16,0.0,HILAA,1,1997-03-26,1997-04-23,1997-04-02,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-03,Longlife Tofu,4,7,5 kg pkg.,10.0,4,20,5,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,128.0
634,10487,19,7.3,5,0.0,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,1997,1997-03,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,36.5
635,10487,26,24.9,30,0.0,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,1997,1997-03,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,747.0
636,10487,54,5.9,24,0.25,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,1997,1997-03,Tourtière,25,6,16 pies,7.45,21,0,10,0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,116.60000000000002
637,10488,59,44.0,30,0.0,FRANK,8,1997-03-27,1997-04-24,1997-04-02,4.93,Frankenversand,Berliner Platz 43,München,Germany,1997,1997-03,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,80805,Germany,1320.0
638,10488,73,12.0,20,0.2,FRANK,8,1997-03-27,1997-04-24,1997-04-02,4.93,Frankenversand,Berliner Platz 43,München,Germany,1997,1997-03,Röd Kaviar,17,8,24 - 150 g jars,15.0,101,0,5,0,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,80805,Germany,220.0
639,10489,11,16.8,15,0.25,PICCO,6,1997-03-28,1997-04-25,1997-04-09,5.29,Piccolo und mehr,Geislweg 14,Salzburg,Austria,1997,1997-03,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Piccolo und mehr,Georg Pipps,Sales Manager,Geislweg 14,Salzburg,5020,Austria,227.0
640,10489,16,13.9,18,0.0,PICCO,6,1997-03-28,1997-04-25,1997-04-09,5.29,Piccolo und mehr,Geislweg 14,Salzburg,Austria,1997,1997-03,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Piccolo und mehr,Georg Pipps,Sales Manager,Geislweg 14,Salzburg,5020,Austria,250.20000000000002
641,10490,59,44.0,60,0.0,HILAA,7,1997-03-31,1997-04-28,1997-04-03,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-03,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,2640.0
642,10490,68,10.0,30,0.0,HILAA,7,1997-03-31,1997-04-28,1997-04-03,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-03,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,300.0
643,10490,75,6.2,36,0.0,HILAA,7,1997-03-31,1997-04-28,1997-04-03,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-03,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,223.20000000000002
644,10491,44,15.5,15,0.15,FURIB,8,1997-03-31,1997-04-28,1997-04-08,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,1997,1997-03,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,1675,Portugal,217.5
645,10491,77,10.4,7,0.15,FURIB,8,1997-03-31,1997-04-28,1997-04-08,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,1997,1997-03,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,0,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,1675,Portugal,57.8
646,10492,25,11.2,60,0.05,BOTTM,3,1997-04-01,1997-04-29,1997-04-11,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Canada,1997,1997-04,NuNuCa Nuß-Nougat-Creme,11,3,20 - 450 g glasses,14.0,76,0,30,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,667.0
647,10492,42,11.2,20,0.05,BOTTM,3,1997-04-01,1997-04-29,1997-04-11,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Canada,1997,1997-04,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,1,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,219.0
648,10493,65,16.8,15,0.1,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,France,1997,1997-04,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,31000,France,242.0
649,10493,66,13.6,10,0.1,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,France,1997,1997-04,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17.0,4,100,20,0,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,31000,France,126.0
650,10493,69,28.8,10,0.1,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,France,1997,1997-04,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,26,0,15,0,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,31000,France,278.0
